title,platform,release_year,runtime,genre,budget,revenue,vote_average,vote_count
Marvel Studios: Assembling a Universe,Theater,2014.0,43.0,TV Movie,0.0,0.0,6.6,44.0
Pure Pwnage: Teh Movie,Theater,2016.0,91.0,Comedy,220093.0,0.0,8.4,5.0
Heartstone,Theater,2016.0,129.0,Romance,0.0,0.0,7.7,14.0
Japan Sinks,Theater,2006.0,135.0,Drama,0.0,47636016.0,4.2,9.0
Anabel,Theater,2015.0,0.0,Thriller,0.0,0.0,8.6,8.0
The Dark Stranger,Theater,2016.0,90.0,Drama,0.0,0.0,5.2,10.0
The Evil in Us,Theater,2016.0,91.0,Horror,0.0,0.0,4.9,22.0
Red Persimmons,Theater,2001.0,90.0,Documentary,0.0,0.0,0.0,0.0
May God Forgive Us,Theater,2016.0,127.0,Thriller,4000000.0,0.0,6.9,77.0
The Cliff,Theater,2016.0,99.0,Romance,0.0,0.0,5.2,6.0
The Possession Experiment,Theater,2016.0,84.0,Thriller,0.0,0.0,3.7,13.0
Spaceman,Theater,2016.0,90.0,Comedy,0.0,0.0,6.7,7.0
Army of One,Theater,2016.0,92.0,Comedy,0.0,0.0,5.5,64.0
Salute,Theater,2008.0,120.0,Documentary,1949120.0,0.0,5.3,3.0
Happy Bhag Jayegi,Theater,2016.0,125.0,Comedy,0.0,0.0,6.4,8.0
Farts of Fury,Theater,2011.0,115.0,Comedy,0.0,0.0,0.0,0.0
Outlaw: Gangster VIP,Theater,1968.0,93.0,Foreign,0.0,0.0,6.0,1.0
Outlaw: Gangster VIP 2,Theater,1968.0,97.0,Foreign,0.0,0.0,7.5,2.0
Outlaw: Heartless,Theater,1968.0,92.0,Foreign,0.0,0.0,7.0,2.0
Outlaw: Goro the Assassin,Theater,1968.0,87.0,Foreign,0.0,0.0,0.0,0.0
Outlaw: Black Dagger,Theater,1968.0,86.0,Foreign,0.0,0.0,7.0,1.0
Outlaw: Kill!,Theater,1969.0,85.0,Foreign,0.0,0.0,0.0,0.0
The Secret of Crickley Hall,Theater,2012.0,177.0,Drama,0.0,0.0,6.7,3.0
The Congressman,Theater,2016.0,98.0,Drama,0.0,0.0,5.7,3.0
Ivan Tsarevich & the Grey Wolf,Theater,2011.0,75.0,Animation,0.0,0.0,5.6,10.0
Ivan Tsarevich & the Grey Wolf 2,Theater,2013.0,85.0,Animation,0.0,18315000.0,6.4,5.0
Ivan Tsarevich & the Grey Wolf 3,Theater,2016.0,76.0,Family,0.0,9409000.0,7.0,4.0
Vice and Virtue,Theater,1963.0,108.0,Drama,0.0,0.0,5.9,4.0
First Girl I Loved,Theater,2016.0,91.0,Drama,0.0,0.0,6.9,21.0
Music Land,Theater,1935.0,10.0,Animation,35055.0,0.0,7.0,7.0
The Last Ronin,Theater,2010.0,133.0,Drama,0.0,0.0,5.1,6.0
You Will Know What to Do With Me,Theater,2016.0,88.0,Drama,0.0,0.0,6.0,1.0
Saint Amour,Theater,2016.0,101.0,Comedy,0.0,0.0,5.3,37.0
The Thirteenth Guest,Theater,1932.0,69.0,Mystery,0.0,0.0,3.4,5.0
Home Care,Theater,2015.0,92.0,Drama,0.0,0.0,6.4,5.0
Alesha Popovich and Tugarin the Dragon,Theater,2004.0,72.0,Animation,4000000.0,1730000.0,6.1,20.0
Nikitich and The Dragon,Theater,2006.0,65.0,Adventure,4500000.0,3468423.0,6.4,14.0
The Jungle Book: Mowgli's Story,Theater,1998.0,77.0,,0.0,0.0,6.2,6.0
HyperNormalisation,Theater,2016.0,166.0,Documentary,36501.0,0.0,8.1,26.0
From Hell to Texas,Theater,1958.0,100.0,Western,0.0,0.0,4.6,7.0
Diplomatic Courier,Theater,1952.0,97.0,Action,0.0,0.0,6.5,2.0
Man of the Forest,Theater,1933.0,62.0,Action,0.0,0.0,0.0,0.0
Rawhide,Theater,1951.0,89.0,Western,0.0,0.0,5.7,17.0
Max & Leon,Theater,2016.0,98.0,War,12156348.0,7900000.0,6.7,202.0
One Rogue Reporter,Theater,2014.0,55.0,Comedy,0.0,0.0,5.0,1.0
The Chronicles of Melanie,Theater,2016.0,120.0,Drama,0.0,0.0,0.0,0.0
Shangri-La Suite,Theater,2017.0,90.0,Romance,0.0,0.0,6.1,15.0
Scrat: Spaced Out,Theater,2016.0,15.0,Science Fiction,0.0,0.0,6.9,14.0
15 Février 1839,Theater,2001.0,114.0,Drama,0.0,0.0,6.7,5.0
Tetra Vaal,Theater,2004.0,1.0,,0.0,0.0,6.0,7.0
What Remains of Us,Theater,2004.0,77.0,Documentary,0.0,0.0,0.0,0.0
The Optimists of Nine Elms,Theater,1973.0,110.0,Drama,0.0,0.0,6.4,5.0
The Murderers Are Among Us,Theater,1946.0,91.0,Drama,0.0,0.0,7.4,5.0
Mandragora,Theater,1997.0,126.0,Drama,0.0,0.0,6.0,7.0
Riley's First Date?,Theater,2015.0,5.0,Animation,0.0,0.0,7.2,188.0
Night Shadows,Theater,1984.0,99.0,Horror,2500000.0,0.0,6.1,11.0
A Christmas Romance,Theater,1994.0,94.0,Drama,0.0,0.0,6.6,5.0
Happy Birthday,Theater,2008.0,117.0,Drama,0.0,0.0,7.2,3.0
7 Days of Himawari & Her Puppies,Theater,2013.0,117.0,Drama,0.0,0.0,4.8,3.0
Steal My Heart,Theater,2013.0,115.0,Comedy,0.0,0.0,6.8,15.0
Searchers,Theater,2016.0,94.0,Action,0.0,0.0,8.0,1.0
All My Lenins,Theater,1997.0,99.0,Thriller,0.0,0.0,6.0,1.0
Amazon,Theater,1990.0,87.0,Adventure,0.0,0.0,5.0,2.0
Angel's Dance,Theater,1999.0,99.0,Action,0.0,0.0,6.0,3.0
Battle Under Orion,Theater,2009.0,120.0,Drama,0.0,0.0,0.0,0.0
The Crown and the Dragon,Theater,2013.0,91.0,Fantasy,0.0,0.0,4.9,18.0
Do I Have to Take Care of Everything?,Theater,2014.0,7.0,Drama,0.0,0.0,6.0,4.0
Fab Five: The Texas Cheerleader Scandal,Theater,2008.0,88.0,Drama,0.0,0.0,5.1,21.0
Mr. Fix It,Theater,2006.0,93.0,Comedy,0.0,0.0,4.8,6.0
Wet Woman in the Wind,Theater,2016.0,77.0,Thriller,0.0,0.0,0.0,0.0
Strangers in the Night,Theater,1944.0,56.0,Crime,0.0,0.0,6.0,2.0
Strange Impersonation,Theater,1946.0,68.0,Drama,0.0,0.0,5.0,1.0
The Untamed,Theater,2016.0,100.0,Science Fiction,0.0,0.0,5.9,14.0
Riphagen,Theater,2016.0,90.0,Drama,2300000.0,0.0,5.9,19.0
Not Angels but Angels,Theater,1994.0,0.0,Documentary,0.0,0.0,6.8,4.0
A Christmas Wedding Tail,Theater,2011.0,82.0,Comedy,0.0,0.0,4.6,5.0
A United Kingdom,Theater,2016.0,111.0,Drama,14000000.0,13819139.0,6.5,84.0
Rock On 2,Theater,2016.0,143.0,Music,0.0,0.0,3.5,4.0
A Fool,Theater,2015.0,103.0,Adventure,0.0,0.0,7.4,7.0
Godless,Theater,2017.0,99.0,Drama,0.0,0.0,1.0,2.0
The Ride,Theater,1994.0,90.0,Comedy,30000.0,0.0,8.0,3.0
Blood Sisters of Lesbian Sin,Theater,1997.0,0.0,,0.0,0.0,5.0,1.0
No Touching At All,Theater,2014.0,85.0,Drama,0.0,0.0,5.7,8.0
Black Butler,Theater,2014.0,119.0,Horror,0.0,0.0,5.9,24.0
The Huntresses,Theater,2014.0,107.0,Action,0.0,0.0,5.3,5.0
Love 911,Theater,2012.0,120.0,Comedy,0.0,0.0,6.8,14.0
Badges of Fury,Theater,2013.0,98.0,Comedy,0.0,0.0,4.4,45.0
Sleepwalker,Theater,1984.0,49.0,Horror,0.0,0.0,5.5,8.0
Tanner '88,Theater,1988.0,353.0,,0.0,0.0,0.0,0.0
Female Werewolf,Theater,2015.0,65.0,Horror,100000.0,0.0,4.0,3.0
Junior and Karlson,Theater,1968.0,19.0,Adventure,0.0,0.0,6.1,14.0
Uncle Nick,Theater,2015.0,93.0,Comedy,0.0,0.0,6.1,10.0
Faro,Theater,2013.0,88.0,Drama,0.0,0.0,5.5,2.0
The Standoff,Theater,2016.0,90.0,Comedy,0.0,0.0,4.6,14.0
All Hallow's Eve,Theater,2016.0,92.0,Family,0.0,0.0,6.2,5.0
All She Wishes,Theater,2015.0,0.0,Fantasy,0.0,0.0,8.5,2.0
The Submarine Kid,Theater,2016.0,109.0,Drama,0.0,0.0,5.7,17.0
Race to Win,Theater,2016.0,0.0,Drama,0.0,0.0,5.4,5.0
Coming Home for Christmas,Theater,2013.0,87.0,Family,0.0,0.0,3.7,3.0
The Wish List,Theater,2010.0,88.0,TV Movie,0.0,0.0,4.8,4.0
Sapphire Blue,Theater,2014.0,116.0,Adventure,0.0,0.0,6.9,287.0
My Life as a Dead Girl,Theater,2015.0,84.0,Mystery,0.0,0.0,6.0,4.0
Systemfehler - Wenn Inge tanzt,Theater,2013.0,0.0,Music,0.0,0.0,6.6,28.0
Die Schöne und das Biest,Theater,2012.0,,Family,0.0,0.0,5.0,8.0
A Wish for Christmas,Theater,2016.0,84.0,TV Movie,0.0,0.0,6.1,18.0
Schneewittchen,Theater,2009.0,,Family,0.0,0.0,0.0,0.0
Christmas with Holly,Theater,2012.0,90.0,Drama,0.0,0.0,5.9,30.0
The Princess with the Golden Star,Theater,1959.0,0.0,Family,0.0,0.0,6.1,7.0
"Von einem, der auszog, das Fürchten zu lernen",Theater,2014.0,58.0,TV Movie,0.0,0.0,5.5,2.0
Prinzessin Maleen,Theater,2015.0,0.0,Mystery,0.0,0.0,6.0,1.0
Der Teufel mit den drei goldenen Haaren,Theater,2013.0,,Fantasy,0.0,0.0,5.0,1.0
Allerleirauh,Theater,2012.0,0.0,Family,0.0,0.0,7.0,4.0
Die Salzprinzessin,Theater,2015.0,,TV Movie,0.0,0.0,6.0,1.0
Thirteen at Dinner,Theater,1985.0,87.0,Crime,0.0,0.0,5.5,8.0
Shut In,Theater,2016.0,91.0,Drama,10000000.0,13082071.0,4.8,162.0
Crack in the World,Theater,1965.0,96.0,Science Fiction,873000.0,0.0,5.6,17.0
Summer Villa,Theater,2016.0,84.0,Romance,0.0,0.0,6.2,15.0
Below Utopia,Theater,1997.0,88.0,Drama,0.0,0.0,4.9,6.0
Bonobo,Theater,2014.0,83.0,Drama,0.0,0.0,5.5,2.0
I Am Your Father,Theater,2015.0,83.0,Documentary,0.0,0.0,6.9,19.0
My Feral Heart,Theater,2016.0,83.0,Drama,0.0,0.0,0.0,0.0
Finnish Blood Swedish Heart,Theater,2012.0,90.0,,0.0,0.0,5.5,2.0
The Bull,Theater,1994.0,105.0,Adventure,0.0,0.0,6.5,4.0
Things from Another World,Theater,2011.0,95.0,Comedy,0.0,0.0,5.1,13.0
Yelling To The Sky,Theater,2012.0,94.0,Drama,0.0,0.0,4.9,6.0
The Days,Theater,1994.0,80.0,Drama,0.0,0.0,6.5,2.0
Something Like It,Theater,1981.0,103.0,Comedy,0.0,0.0,5.0,1.0
Attack of the Lederhosen Zombies,Theater,2016.0,77.0,Comedy,0.0,0.0,4.7,24.0
Cardboard Boxer,Theater,2016.0,88.0,Drama,10000000.0,0.0,6.6,19.0
Banana Paradise,Theater,1989.0,116.0,,0.0,0.0,8.0,1.0
The Anthem of the Heart,Theater,2015.0,119.0,Fantasy,0.0,0.0,7.3,29.0
Daishizen no Majū: Bagi,Theater,1984.0,90.0,Animation,0.0,0.0,5.3,4.0
Stormy Night,Theater,2005.0,110.0,Animation,0.0,0.0,6.6,12.0
Thieves After Dark,Theater,1984.0,98.0,Thriller,0.0,0.0,0.0,0.0
Frontier,Theater,2001.0,82.0,Adventure,0.0,0.0,9.0,1.0
Heal the Living,Theater,2016.0,104.0,Drama,0.0,0.0,6.7,52.0
Dinosaurier - Gegen uns seht ihr alt aus!,Theater,2009.0,105.0,Comedy,0.0,0.0,6.5,1.0
Classic Albums: Deep Purple - Machine Head,Theater,2002.0,100.0,Music,0.0,0.0,4.8,3.0
Classic Albums: Black Sabbath - Paranoid,Theater,2010.0,55.0,Music,0.0,0.0,6.2,5.0
Classic Albums: Iron Maiden - The Number of the Beast,Theater,2001.0,80.0,Music,0.0,0.0,5.8,3.0
Forever Female,Theater,1954.0,93.0,Comedy,0.0,0.0,7.4,4.0
Hunted,Theater,1952.0,84.0,Thriller,0.0,0.0,5.5,7.0
Cottage to Let,Theater,1941.0,90.0,Comedy,0.0,0.0,7.4,4.0
The Villain Still Pursued Her,Theater,1940.0,66.0,Comedy,0.0,0.0,0.0,0.0
Young Man of Manhattan,Theater,1930.0,79.0,Comedy,0.0,0.0,0.0,1.0
A Shriek in the Night,Theater,1933.0,66.0,Action,0.0,0.0,3.5,4.0
Finishing School,Theater,1934.0,73.0,Drama,0.0,0.0,5.1,8.0
Twenty Million Sweethearts,Theater,1934.0,89.0,Music,0.0,0.0,8.0,1.0
The Wedding Pact,Theater,2014.0,91.0,Comedy,0.0,0.0,4.9,24.0
Inch'Allah,Theater,2012.0,101.0,Drama,0.0,0.0,6.3,21.0
"Per amore, solo per amore",Theater,1993.0,0.0,,0.0,0.0,9.0,1.0
Il Solengo,Theater,2016.0,70.0,Documentary,0.0,0.0,5.0,1.0
Food Choices,Theater,2016.0,90.0,Documentary,0.0,0.0,8.2,19.0
We're Still Here: Johnny Cash's Bitter Tears Revisited,Theater,2015.0,59.0,,0.0,0.0,0.0,0.0
The last summit,Theater,2010.0,82.0,Documentary,0.0,0.0,6.5,3.0
A Song of Love,Theater,1950.0,26.0,Romance,0.0,0.0,7.7,33.0
Ricardo O'Farrill: Abrazo Genial,Theater,2016.0,0.0,Comedy,0.0,0.0,0.0,0.0
Sofía de Niño Rivera: Exposed,Theater,2016.0,80.0,Comedy,0.0,0.0,5.0,1.0
Atlas,Theater,1961.0,79.0,Adventure,70000.0,0.0,2.0,1.0
Janis,Theater,1974.0,96.0,Documentary,0.0,0.0,7.8,5.0
Jimmy Vestvood: Amerikan Hero,Theater,2016.0,84.0,Comedy,2500000.0,230069.0,5.4,14.0
Routine Pleasures,Theater,1986.0,81.0,Documentary,0.0,0.0,5.0,1.0
The Blackout Experiments,Theater,2016.0,80.0,Horror,0.0,0.0,5.0,3.0
The Life of Riley,Theater,1949.0,90.0,Comedy,0.0,0.0,0.0,0.0
The Sea Around Us,Theater,1953.0,62.0,Documentary,0.0,0.0,7.0,2.0
The Vengeance of She,Theater,1968.0,97.0,Adventure,0.0,0.0,5.8,5.0
Underfire: The Untold Story of Pfc. Tony Vaccaro,Theater,2016.0,79.0,War,0.0,0.0,7.0,1.0
Road to La Paz,Theater,2015.0,90.0,Drama,0.0,0.0,7.0,3.0
Foxy and the Weight of the World,Theater,2005.0,9.0,,0.0,0.0,0.0,0.0
Black's Game,Theater,2012.0,104.0,Drama,0.0,0.0,6.3,19.0
Last Night At The Alamo,Theater,1984.0,81.0,Drama,0.0,0.0,4.0,2.0
Säälistäjät,Theater,2014.0,30.0,,0.0,0.0,0.0,0.0
When I Saw You,Theater,2014.0,93.0,Drama,0.0,0.0,7.5,2.0
The Green Wall,Theater,1970.0,110.0,Drama,0.0,0.0,6.3,3.0
Hard Choices,Theater,1986.0,0.0,Drama,0.0,0.0,0.0,0.0
Baden Baden,Theater,2016.0,95.0,Drama,0.0,0.0,5.9,8.0
LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,Theater,2016.0,78.0,Adventure,0.0,0.0,7.0,22.0
Legend of Dinosaurs and Monster Birds,Theater,1977.0,92.0,Science Fiction,0.0,0.0,4.5,7.0
Fugitive Alien,Theater,1987.0,102.0,Science Fiction,0.0,0.0,1.0,1.0
The Confessions of Thomas Quick,Theater,2015.0,95.0,Crime,1250000.0,0.0,6.6,5.0
The Good Sister,Theater,2014.0,84.0,TV Movie,0.0,0.0,4.0,2.0
"Feyzo, the Polite One",Theater,1978.0,100.0,Comedy,0.0,0.0,6.6,5.0
Hector,Theater,2015.0,87.0,Drama,0.0,0.0,7.0,2.0
Hector,Theater,1987.0,90.0,Comedy,0.0,0.0,7.6,6.0
The Unbidden,Theater,2016.0,84.0,Thriller,0.0,0.0,3.0,1.0
Eliminators,Theater,2016.0,95.0,Action,0.0,0.0,6.0,36.0
Alienate,Theater,2016.0,90.0,Drama,0.0,0.0,4.3,12.0
638 Ways to Kill Castro,Theater,2006.0,78.0,History,0.0,0.0,5.3,6.0
Jackie,Theater,2016.0,100.0,Drama,9000000.0,13960394.0,6.5,737.0
Ballad,Theater,2009.0,132.0,Drama,0.0,0.0,6.0,2.0
David Wants to Fly,Theater,2010.0,96.0,Documentary,0.0,0.0,7.4,5.0
Office Christmas Party,Theater,2016.0,105.0,Comedy,45000000.0,114501299.0,5.4,541.0
The Tiger: An Old Hunter's Tale,Theater,2015.0,139.0,Action,5000.0,11083449.0,7.5,17.0
ファンタスティポ,Theater,2005.0,109.0,Comedy,0.0,0.0,0.0,0.0
Ritual in Transfigured Time,Theater,1946.0,15.0,Mystery,0.0,0.0,7.8,12.0
The Werewolf of Washington,Theater,1973.0,90.0,Horror,0.0,0.0,3.3,3.0
Juvenile Offender,Theater,2012.0,107.0,,0.0,0.0,7.4,5.0
Summer Games,Theater,2011.0,98.0,Drama,2000000.0,0.0,6.3,3.0
Intimate Grammar,Theater,2010.0,110.0,Drama,0.0,0.0,7.7,3.0
Logan,Theater,2010.0,94.0,Comedy,135000.0,10474.0,5.3,2.0
Logan,Theater,2017.0,137.0,Action,97000000.0,616801808.0,7.6,6310.0
Alles stroomt,Theater,2009.0,100.0,,0.0,0.0,8.0,1.0
Ayn Rand & the Prophecy of Atlas Shrugged,Theater,2011.0,87.0,Documentary,0.0,0.0,4.3,4.0
Belle du Seigneur,Theater,2012.0,124.0,Drama,0.0,0.0,5.1,19.0
Robin Redbreast,Theater,1970.0,76.0,Drama,0.0,0.0,5.3,3.0
Nature's Great Events,Theater,2009.0,360.0,Documentary,0.0,0.0,6.2,7.0
Disco Polo,Theater,2015.0,107.0,Music,0.0,0.0,5.1,4.0
They Knew What They Wanted,Theater,1940.0,96.0,Drama,0.0,0.0,5.5,1.0
Hello Ghost,Theater,2010.0,111.0,Horror,0.0,0.0,7.1,22.0
Rogue One: A Star Wars Story,Theater,2016.0,133.0,Action,200000000.0,1056057273.0,7.4,5111.0
Pet,Theater,2016.0,94.0,Horror,0.0,0.0,5.9,193.0
Live by Night,Theater,2016.0,129.0,Crime,108000000.0,22678555.0,6.2,416.0
Split,Theater,2016.0,117.0,Horror,9000000.0,276921998.0,7.0,4461.0
Old Stone,Theater,2016.0,80.0,Drama,0.0,0.0,9.0,2.0
Shared Rooms,Theater,2016.0,75.0,,0.0,0.0,5.6,5.0
L'Inhumaine,Theater,1924.0,123.0,Drama,0.0,0.0,7.8,4.0
Soldat blanc,Theater,2014.0,146.0,Drama,0.0,0.0,7.3,2.0
Ushi Must Marry,Theater,2013.0,96.0,Comedy,0.0,0.0,3.8,8.0
Underworld: Blood Wars,Theater,2016.0,91.0,Action,35000000.0,81093313.0,5.2,1619.0
Panfilov's 28 Men,Theater,2016.0,105.0,History,0.0,0.0,6.8,24.0
The Gamers: Natural One,Theater,2014.0,29.0,Comedy,0.0,0.0,4.3,2.0
Wild Things: Foursome,Theater,2010.0,92.0,Crime,0.0,0.0,5.1,20.0
Rules Don't Apply,Theater,2016.0,127.0,Comedy,25000000.0,3885342.0,5.9,103.0
Skewered,Theater,2013.0,105.0,Comedy,346500.0,0.0,5.0,1.0
Voracious,Theater,2012.0,104.0,Comedy,11178.0,34659.0,8.0,1.0
I Hired Two Contract Cleaners,Theater,1997.0,100.0,Comedy,0.0,0.0,6.5,2.0
"End of Days, Inc.",Theater,2015.0,82.0,Comedy,0.0,0.0,4.9,7.0
Sam,Theater,2015.0,100.0,Romance,0.0,0.0,4.0,5.0
Hobgoblins,Theater,1988.0,92.0,Horror,0.0,0.0,2.2,18.0
Aanandam,Theater,2016.0,134.0,Adventure,450000.0,2300000.0,6.4,7.0
Happy Wedding,Theater,2016.0,128.0,Comedy,0.0,0.0,4.7,5.0
Pretham,Theater,2016.0,127.0,Comedy,0.0,0.0,5.7,7.0
Guppy,Theater,2016.0,158.0,Drama,600000.0,0.0,7.9,4.0
Kammatipaadam,Theater,2016.0,177.0,Crime,1500000.0,0.0,8.1,9.0
Action Hero Biju,Theater,2016.0,144.0,Action,300000.0,2500000.0,7.7,6.0
Frankenstein's Castle of Freaks,Theater,1974.0,90.0,Horror,0.0,0.0,3.5,2.0
Count Dracula's Great Love,Theater,1973.0,85.0,Horror,0.0,0.0,6.2,5.0
Seedpeople,Theater,1992.0,87.0,Horror,0.0,0.0,4.2,5.0
A Dangerous Man: Lawrence After Arabia,Theater,1992.0,107.0,,0.0,0.0,8.5,4.0
Absurda,Theater,2007.0,2.0,Mystery,0.0,0.0,6.8,12.0
Six Men Getting Sick,Theater,1967.0,4.0,Animation,200.0,0.0,6.0,49.0
The Wild East,Theater,1993.0,98.0,,0.0,0.0,1.0,1.0
John Cleese - The Alimony Tour Live,Theater,2011.0,79.0,Comedy,0.0,0.0,7.8,2.0
Love Is All You Need?,Theater,2016.0,122.0,Drama,0.0,0.0,7.0,6.0
Markova: Comfort Gay,Theater,2000.0,97.0,Comedy,0.0,0.0,0.0,0.0
Enemies of the People,Theater,2009.0,93.0,Documentary,0.0,0.0,6.8,4.0
The Alien Saga,Theater,2002.0,108.0,Documentary,0.0,0.0,8.3,2.0
Köyden İndim Şehire,Theater,1974.0,77.0,Comedy,0.0,0.0,7.7,6.0
Millhouse,Theater,1971.0,92.0,,0.0,0.0,5.0,1.0
Van Gogh: Brush with Genius,Theater,2009.0,38.0,Documentary,0.0,0.0,4.8,2.0
Unbowed,Theater,2012.0,100.0,Drama,0.0,0.0,6.5,10.0
Hidden Figures,Theater,2016.0,127.0,Drama,25000000.0,230698791.0,7.8,2178.0
Mandıra Filozofu,Theater,2014.0,0.0,Comedy,0.0,0.0,5.9,7.0
Sağ Salim,Theater,2012.0,0.0,,0.0,0.0,6.7,3.0
Whistle If You Come Back,Theater,1993.0,99.0,,0.0,0.0,8.0,1.0
Hell House LLC,Theater,2015.0,93.0,Horror,0.0,0.0,6.7,45.0
Libera Nos,Theater,2016.0,89.0,Documentary,0.0,0.0,6.0,1.0
Pro Wrestlers vs Zombies,Theater,2014.0,90.0,Horror,230000.0,0.0,4.3,3.0
The Coming War on China,Theater,2016.0,110.0,Documentary,0.0,0.0,7.0,1.0
I Can Make You Love Me,Theater,1993.0,92.0,Thriller,0.0,0.0,5.0,5.0
Anatolian Eagles,Theater,2011.0,120.0,,0.0,0.0,6.0,4.0
Ya Sonra?,Theater,2011.0,0.0,Comedy,0.0,0.0,7.0,2.0
Celal ile Ceren,Theater,2013.0,114.0,Comedy,0.0,0.0,5.0,10.0
Feuten: Het Feestje,Theater,2013.0,0.0,Foreign,0.0,0.0,5.4,7.0
Uninhabited,Theater,2010.0,93.0,Thriller,0.0,0.0,4.4,19.0
Leather,Theater,2013.0,101.0,Romance,0.0,0.0,5.0,1.0
Umbracle,Theater,1972.0,85.0,Documentary,0.0,0.0,5.5,2.0
The Untold Story of Emmett Louis Till,Theater,2005.0,70.0,Documentary,204956.0,0.0,7.5,2.0
You Don't Like the Truth: 4 Days Inside Guantanamo,Theater,2010.0,100.0,,0.0,0.0,10.0,1.0
Fences,Theater,2016.0,139.0,Drama,24000000.0,64414761.0,6.7,750.0
Romántico,Theater,2005.0,80.0,Documentary,0.0,0.0,8.0,1.0
No Skin Off My Ass,Theater,1991.0,73.0,Romance,0.0,0.0,6.7,3.0
Vox Populi,Theater,2008.0,100.0,Comedy,0.0,0.0,7.3,3.0
Little Wing,Theater,2016.0,100.0,Drama,1000000.0,0.0,7.5,4.0
Wolfskinder,Theater,2013.0,91.0,History,0.0,0.0,7.1,5.0
Len and Company,Theater,2015.0,102.0,Comedy,0.0,0.0,6.5,4.0
The Deadly Duo,Theater,1971.0,94.0,Action,0.0,0.0,6.5,6.0
Norman Television,Theater,2016.0,4.0,Animation,0.0,0.0,6.3,3.0
Çöpçüler Kralı,Theater,1977.0,0.0,,0.0,0.0,8.0,7.0
Snowed Under,Theater,1936.0,63.0,Comedy,0.0,0.0,0.0,0.0
Fisherman's Wharf,Theater,1939.0,72.0,Adventure,0.0,0.0,0.0,0.0
If I Were You 2,Theater,2009.0,96.0,Comedy,0.0,0.0,5.9,55.0
Electrocuting an Elephant,Theater,1903.0,1.0,Documentary,0.0,0.0,2.3,9.0
Vai Que Dá Certo,Theater,2013.0,87.0,Comedy,1000000.0,0.0,6.1,37.0
Perry Mason Returns,Theater,1985.0,96.0,Crime,0.0,0.0,6.5,2.0
The Free World,Theater,2016.0,100.0,Romance,0.0,0.0,5.4,12.0
The Exclusive : Beat the Devil's Tattoo,Theater,2015.0,125.0,Thriller,0.0,0.0,5.8,6.0
Tri Bogatyrya na Dalnikh Beregakh,Theater,2012.0,65.0,Animation,0.0,0.0,5.3,9.0
Three Heroes and Julius Caesar,Theater,2015.0,75.0,Adventure,0.0,0.0,6.0,2.0
Tri bogatyrya i Shamakhanskaya tsaritsa,Theater,2010.0,73.0,Animation,3000000.0,19010585.0,5.6,15.0
Eltern,Theater,2013.0,90.0,Comedy,0.0,0.0,6.1,9.0
Perry Mason: The Case of the Notorious Nun,Theater,1986.0,100.0,,0.0,0.0,7.0,1.0
The Greasy Strangler,Theater,2016.0,93.0,Comedy,0.0,0.0,6.1,45.0
Akelarre,Theater,1984.0,109.0,Horror,0.0,0.0,3.0,1.0
Parole Violators,Theater,1994.0,90.0,Action,0.0,0.0,7.0,1.0
The Other Dumas,Theater,2010.0,0.0,Drama,0.0,0.0,6.1,7.0
My Future Love,Theater,2016.0,99.0,Comedy,0.0,0.0,10.0,1.0
Perry Mason: The Case of the Shooting Star,Theater,1986.0,120.0,Crime,0.0,0.0,6.0,2.0
Glory Daze: The Life and Times of Michael Alig,Theater,2015.0,135.0,Documentary,0.0,0.0,6.0,2.0
Perry Mason: The Case of the Lost Love,Theater,1987.0,96.0,Crime,0.0,0.0,6.5,2.0
Buffalo Running,Theater,1883.0,1.0,Documentary,0.0,0.0,5.4,7.0
Inner Workings,Theater,2016.0,7.0,Animation,0.0,0.0,8.2,46.0
King for a Day,Theater,1983.0,87.0,Comedy,0.0,0.0,9.0,1.0
Seeing Red: Stories of American Communists,Theater,1983.0,100.0,History,0.0,0.0,5.5,2.0
Alcatraz Island,Theater,1937.0,63.0,Romance,0.0,0.0,5.0,1.0
Broadway Babies,Theater,1929.0,86.0,Drama,0.0,0.0,0.0,0.0
Marathon: The Patriots Day Bombing,Theater,2016.0,108.0,Documentary,0.0,0.0,6.6,7.0
Mourning Son,Theater,2015.0,107.0,Documentary,0.0,0.0,0.0,0.0
Shadows of the Dead,Theater,2016.0,90.0,Horror,0.0,0.0,6.2,6.0
Show Girl in Hollywood,Theater,1930.0,80.0,Drama,0.0,0.0,4.8,3.0
"Yes, My Darling Daughter",Theater,1939.0,86.0,Comedy,0.0,0.0,6.0,1.0
The Together Project,Theater,2016.0,82.0,Drama,0.0,0.0,6.3,21.0
Pentatonix: On My Way Home,Theater,2015.0,90.0,Music,0.0,0.0,6.9,8.0
Evacuate Earth,Theater,2012.0,0.0,Documentary,0.0,0.0,7.2,3.0
October Kiss,Theater,2015.0,84.0,TV Movie,0.0,0.0,6.5,6.0
Mom at Sixteen,Theater,2005.0,88.0,TV Movie,0.0,0.0,4.4,13.0
Political Animals,Theater,2012.0,252.0,Drama,0.0,0.0,7.0,22.0
Kevorkian,Theater,2010.0,0.0,Documentary,2500000.0,0.0,7.0,1.0
This is What Love in Action Looks Like,Theater,2011.0,0.0,Documentary,0.0,0.0,2.5,2.0
Fish out of Water,Theater,2009.0,59.0,Documentary,0.0,0.0,6.0,1.0
